,joint_name,degrees_offset,variance,end_effector_accuracy,end_effector_precision
158,wrist_yaw,50,3.287262392586031,0.058276535368400786,3.400470058058713e-33
159,wrist_yaw,55,3.588430966177139,0.06367237724102834,1.2037062152420224e-33
160,wrist_yaw,60,3.8828040255236216,0.06894701512467626,3.4185256512873436e-33
161,wrist_yaw,65,4.169813636058097,0.07409040844634218,3.442599775592184e-33
162,wrist_yaw,70,4.448908517015432,0.07909276646450696,2.6963019221421302e-33
163,wrist_yaw,75,4.719553228067604,0.0839445669063676,3.2981550297631414e-33
164,wrist_yaw,80,4.981229537419377,0.08863657409402464,3.562970397116386e-33
165,wrist_yaw,85,5.233437026770713,0.09315985652512024,1.179632090937182e-33
166,wrist_yaw,90,5.475693849264207,0.09750580387446009,2.8166725436663324e-33
167,wrist_yaw,95,5.707537479965277,0.10166614338425732,1.877781695777555e-33
168,wrist_yaw,100,5.928525319653688,0.10563295561179677,4.068527007518036e-33
169,wrist_yaw,105,6.138235858065007,0.10939868950454446,2.2148194360453212e-33
170,wrist_yaw,110,6.336269019995336,0.11295617677400521,4.5981577422245256e-33
171,wrist_yaw,115,6.522247233552101,0.11629864554096724,2.1666711874356403e-33
172,wrist_yaw,120,6.695815904879855,0.11941973322615915,1.781485198558193e-33
173,wrist_yaw,125,6.856644280570258,0.12231349866178112,2.0703746902162785e-33
174,wrist_yaw,130,7.004425767226997,0.1249744334008556,3.274080905458301e-33
175,wrist_yaw,135,7.138878822749312,0.12739747220286907,4.622231866529366e-33
176,wrist_yaw,140,7.259747123828735,0.12957800267574543,3.0814879110195774e-33
177,wrist_yaw,145,7.3668004231984785,0.13151187405579629,1.2518544638517033e-33
178,wrist_yaw,150,7.459834879265187,0.13319540510893565,2.1185229388259594e-33
179,wrist_yaw,155,7.5386729516434,0.13462539113811822,2.6000054249227684e-33
180,wrist_yaw,160,7.603164725417048,0.1357991100836623,3.75556339155511e-33
181,wrist_yaw,165,7.653187231765871,0.13671432770484537,1.5407439555097887e-33
182,wrist_yaw,170,7.6886451644171885,0.1373693018329078,3.562970397116386e-33
183,wrist_yaw,175,7.709471051492188,0.13776278568737055,2.311115933264683e-33
184,wrist_yaw,180,7.7156252008644355,0.13789403024935254,4.8148248609680896e-33
